statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label;value_q
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2009;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVU;preisbereinigt, unverkettete Volumenang.(Mrd. EUR);0,655;jew. ME;BAU017;Bauinvestitionen des Staates in Wohnbauten;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);86,43;jew. ME;VGR104;Bruttoanlageinvestitionen der nichtstaatl.Sektoren;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);43,34;jew. ME;VGR019;Ausrüstungsinvestitionen des Staates;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);64,85;jew. ME;VGR107;Sonst. Anlageinvestitionen d. nichtstaatl.Sektoren;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);99,06;jew. ME;VGR106;Bauinvestitionen der nichtstaatlichen Sektoren;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);68,32;jew. ME;VGR095;Bruttoanlageinvestitionen des Staates;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);84,45;jew. ME;VGR105;Ausrüstungsinvestitionen der nichtstaatl. Sektoren;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);91,39;jew. ME;BAU019;Bauinvestitionen d.nichtstaatl.Sekt. in Wohnbauten;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);88,63;jew. ME;VGR096;Bauinvestitionen des Staates;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);88,27;jew. ME;BAU018;Bauinvestitionen des Staates in Nichtwohnbauten;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);50,43;jew. ME;VGR099;Sonstige Anlageinvestitionen des Staates;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);119,52;jew. ME;BAU020;Bauinvest. d.nichtstaatl.Sekt. in Nichtwohnbauten;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);110,88;jew. ME;BAU017;Bauinvestitionen des Staates in Wohnbauten;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRJPM;in jeweiligen Preisen (Mrd. EUR);520,278;jew. ME;VGR104;Bruttoanlageinvestitionen der nichtstaatl.Sektoren;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRJPM;in jeweiligen Preisen (Mrd. EUR);13,998;jew. ME;VGR019;Ausrüstungsinvestitionen des Staates;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRJPM;in jeweiligen Preisen (Mrd. EUR);83,439;jew. ME;VGR107;Sonst. Anlageinvestitionen d. nichtstaatl.Sektoren;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRJPM;in jeweiligen Preisen (Mrd. EUR);250,578;jew. ME;VGR106;Bauinvestitionen der nichtstaatlichen Sektoren;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRJPM;in jeweiligen Preisen (Mrd. EUR);70,127;jew. ME;VGR095;Bruttoanlageinvestitionen des Staates;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRJPM;in jeweiligen Preisen (Mrd. EUR);186,261;jew. ME;VGR105;Ausrüstungsinvestitionen der nichtstaatl. Sektoren;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRJPM;in jeweiligen Preisen (Mrd. EUR);172,792;jew. ME;BAU019;Bauinvestitionen d.nichtstaatl.Sekt. in Wohnbauten;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRJPM;in jeweiligen Preisen (Mrd. EUR);39,527;jew. ME;VGR096;Bauinvestitionen des Staates;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRJPM;in jeweiligen Preisen (Mrd. EUR);38,856;jew. ME;BAU018;Bauinvestitionen des Staates in Nichtwohnbauten;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRJPM;in jeweiligen Preisen (Mrd. EUR);16,602;jew. ME;VGR099;Sonstige Anlageinvestitionen des Staates;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRJPM;in jeweiligen Preisen (Mrd. EUR);77,786;jew. ME;BAU020;Bauinvest. d.nichtstaatl.Sekt. in Nichtwohnbauten;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRJPM;in jeweiligen Preisen (Mrd. EUR);0,671;jew. ME;BAU017;Bauinvestitionen des Staates in Wohnbauten;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);105,05;jew. ME;VGR104;Bruttoanlageinvestitionen der nichtstaatl.Sektoren;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);86,74;jew. ME;VGR019;Ausrüstungsinvestitionen des Staates;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);107,94;jew. ME;VGR107;Sonst. Anlageinvestitionen d. nichtstaatl.Sektoren;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);97,17;jew. ME;VGR106;Bauinvestitionen der nichtstaatlichen Sektoren;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);91,19;jew. ME;VGR095;Bruttoanlageinvestitionen des Staates;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);116,3;jew. ME;VGR105;Ausrüstungsinvestitionen der nichtstaatl. Sektoren;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);95,52;jew. ME;BAU019;Bauinvestitionen d.nichtstaatl.Sekt. in Wohnbauten;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);90,45;jew. ME;VGR096;Bauinvestitionen des Staates;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);90,46;jew. ME;BAU018;Bauinvestitionen des Staates in Nichtwohnbauten;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);98,13;jew. ME;VGR099;Sonstige Anlageinvestitionen des Staates;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);101,55;jew. ME;BAU020;Bauinvest. d.nichtstaatl.Sekt. in Nichtwohnbauten;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);89,65;jew. ME;BAU017;Bauinvestitionen des Staates in Wohnbauten;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;1996;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);77,69;jew. ME;VGR104;Bruttoanlageinvestitionen der nichtstaatl.Sektoren;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;1996;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);34,5;jew. ME;VGR019;Ausrüstungsinvestitionen des Staates;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;1996;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);53,52;jew. ME;VGR107;Sonst. Anlageinvestitionen d. nichtstaatl.Sektoren;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;1996;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);105,77;jew. ME;VGR106;Bauinvestitionen der nichtstaatlichen Sektoren;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;1996;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);61,03;jew. ME;VGR095;Bruttoanlageinvestitionen des Staates;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;1996;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);60,93;jew. ME;VGR105;Ausrüstungsinvestitionen der nichtstaatl. Sektoren;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;1996;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);92,41;jew. ME;BAU019;Bauinvestitionen d.nichtstaatl.Sekt. in Wohnbauten;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;1996;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);80,52;jew. ME;VGR096;Bauinvestitionen des Staates;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;1996;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);79,53;jew. ME;BAU018;Bauinvestitionen des Staates in Nichtwohnbauten;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;1996;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);47,45;jew. ME;VGR099;Sonstige Anlageinvestitionen des Staates;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;1996;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);142,19;jew. ME;BAU020;Bauinvest. d.nichtstaatl.Sekt. in Nichtwohnbauten;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;1996;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);139,95;jew. ME;BAU017;Bauinvestitionen des Staates in Wohnbauten;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);101,66;jew. ME;VGR104;Bruttoanlageinvestitionen der nichtstaatl.Sektoren;p
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);89,6;jew. ME;VGR019;Ausrüstungsinvestitionen des Staates;p
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);113,17;jew. ME;VGR107;Sonst. Anlageinvestitionen d. nichtstaatl.Sektoren;p
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);92,49;jew. ME;VGR106;Bauinvestitionen der nichtstaatlichen Sektoren;p
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);94,69;jew. ME;VGR095;Bruttoanlageinvestitionen des Staates;p
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);111,14;jew. ME;VGR105;Ausrüstungsinvestitionen der nichtstaatl. Sektoren;p
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);93,42;jew. ME;BAU019;Bauinvestitionen d.nichtstaatl.Sekt. in Wohnbauten;p
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);93,82;jew. ME;VGR096;Bauinvestitionen des Staates;p
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);93,75;jew. ME;BAU018;Bauinvestitionen des Staates in Nichtwohnbauten;p
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);102,61;jew. ME;VGR099;Sonstige Anlageinvestitionen des Staates;p
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);90,1;jew. ME;BAU020;Bauinvest. d.nichtstaatl.Sekt. in Nichtwohnbauten;p
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);97,45;jew. ME;BAU017;Bauinvestitionen des Staates in Wohnbauten;p
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRJPM;in jeweiligen Preisen (Mrd. EUR);431,933;jew. ME;VGR104;Bruttoanlageinvestitionen der nichtstaatl.Sektoren;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRJPM;in jeweiligen Preisen (Mrd. EUR);9,875;jew. ME;VGR019;Ausrüstungsinvestitionen des Staates;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRJPM;in jeweiligen Preisen (Mrd. EUR);54,907;jew. ME;VGR107;Sonst. Anlageinvestitionen d. nichtstaatl.Sektoren;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRJPM;in jeweiligen Preisen (Mrd. EUR);205,875;jew. ME;VGR106;Bauinvestitionen der nichtstaatlichen Sektoren;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRJPM;in jeweiligen Preisen (Mrd. EUR);55,396;jew. ME;VGR095;Bruttoanlageinvestitionen des Staates;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRJPM;in jeweiligen Preisen (Mrd. EUR);171,151;jew. ME;VGR105;Ausrüstungsinvestitionen der nichtstaatl. Sektoren;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRJPM;in jeweiligen Preisen (Mrd. EUR);140,296;jew. ME;BAU019;Bauinvestitionen d.nichtstaatl.Sekt. in Wohnbauten;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRJPM;in jeweiligen Preisen (Mrd. EUR);35,944;jew. ME;VGR096;Bauinvestitionen des Staates;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRJPM;in jeweiligen Preisen (Mrd. EUR);35,198;jew. ME;BAU018;Bauinvestitionen des Staates in Nichtwohnbauten;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRJPM;in jeweiligen Preisen (Mrd. EUR);9,577;jew. ME;VGR099;Sonstige Anlageinvestitionen des Staates;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRJPM;in jeweiligen Preisen (Mrd. EUR);65,579;jew. ME;BAU020;Bauinvest. d.nichtstaatl.Sekt. in Nichtwohnbauten;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRJPM;in jeweiligen Preisen (Mrd. EUR);0,746;jew. ME;BAU017;Bauinvestitionen des Staates in Wohnbauten;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVU;preisbereinigt, unverkettete Volumenang.(Mrd. EUR);641,204;jew. ME;VGR104;Bruttoanlageinvestitionen der nichtstaatl.Sektoren;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVU;preisbereinigt, unverkettete Volumenang.(Mrd. EUR);22,402;jew. ME;VGR019;Ausrüstungsinvestitionen des Staates;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVU;preisbereinigt, unverkettete Volumenang.(Mrd. EUR);114,998;jew. ME;VGR107;Sonst. Anlageinvestitionen d. nichtstaatl.Sektoren;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVU;preisbereinigt, unverkettete Volumenang.(Mrd. EUR);316,936;jew. ME;VGR106;Bauinvestitionen der nichtstaatlichen Sektoren;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVU;preisbereinigt, unverkettete Volumenang.(Mrd. EUR);101,04;jew. ME;VGR095;Bruttoanlageinvestitionen des Staates;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVU;preisbereinigt, unverkettete Volumenang.(Mrd. EUR);209,27;jew. ME;VGR105;Ausrüstungsinvestitionen der nichtstaatl. Sektoren;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVU;preisbereinigt, unverkettete Volumenang.(Mrd. EUR);229,855;jew. ME;BAU019;Bauinvestitionen d.nichtstaatl.Sekt. in Wohnbauten;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVU;preisbereinigt, unverkettete Volumenang.(Mrd. EUR);56,127;jew. ME;VGR096;Bauinvestitionen des Staates;e
